2014-10-19 02:45:00,US Sassuolo Calcio,Juventus,pinnaclesports,2014-10-12 19:40:42,8.820,4.790,1.432,marathonbet,2014-10-12 19:22:46,9.200,5.200,1.400
2014-10-19 18:30:00,Fiorentina,Lazio,pinnaclesports,2014-10-12 19:40:42,2.060,3.380,4.189,marathonbet,2014-10-12 19:22:46,2.100,3.500,3.950
2014-10-19 21:00:00,Palermo,Cesena,pinnaclesports,2014-10-12 19:40:42,1.746,3.600,5.880,marathonbet,2014-10-12 19:22:46,1.800,3.800,5.100
2014-10-12 21:00:00,Crotone,Pescara,pinnaclesports,2014-10-12 19:41:12,2.910,2.889,2.960,marathonbet,2014-10-10 20:54:25,2.920,2.940,2.920
2014-10-12 21:00:00,Latina Calcio,Bologna(N),pinnaclesports,2014-10-12 19:41:12,2.429,2.980,3.580,marathonbet,2014-10-10 20:54:25,2.500,3.000,3.400
2014-10-12 21:00:00,Livorno,Trapani,pinnaclesports,2014-10-12 19:41:12,2.120,3.160,4.210,marathonbet,2014-10-10 20:54:25,2.100,3.200,4.200
2014-10-13 02:30:00,Perugia,Frosinone,pinnaclesports,2014-10-12 19:41:12,2.270,3.110,3.800,marathonbet,2014-10-10 20:54:25,2.250,3.100,3.850
2014-10-18 22:00:00,Motherwell FC,Dundee United,pinnaclesports,2014-10-12 19:44:42,2.610,3.410,2.820,marathonbet,2014-10-12 19:22:49,2.580,3.450,2.875
2014-10-22 00:00:00,CSKA Moscow,Manchester City,pinnaclesports,2014-10-12 19:48:42,6.140,4.270,1.606,marathonbet,2014-10-12 19:22:51,7.000,4.750,1.500
2014-10-22 02:45:00,BATE Borisov,FC Shakhtar Donetsk,pinnaclesports,2014-10-12 19:48:42,4.330,3.450,2.000,marathonbet,2014-10-12 19:22:51,4.550,3.600,1.909
2014-10-22 02:45:00,Portogruaro,Athletic Bilbao,pinnaclesports,2014-10-12 19:48:42,1.684,3.860,5.970,marathonbet,2014-10-12 19:22:51,1.727,3.800,5.600
2014-10-24 01:00:00,NK Rijeka  (U19),Feyenoord Rotterdam,pinnaclesports,2014-10-12 19:49:12,2.310,3.400,3.250,marathonbet,2014-10-12 19:22:52,2.320,3.400,3.400
